3.062011,0.222388
3.082824,0.216546
3.103637,0.219557
3.124511,0.225334
3.145324,0.22644
3.166137,0.223392
3.187011,0.219489
3.207824,0.22814
3.228637,0.23113
3.24945,0.232972
3.270324,0.231437
3.291137,0.234119
3.31195,0.240613
3.332824,0.238471
3.353637,0.245948
3.37445,0.243528
3.395263,0.237015
3.416137,0.23367
3.43695,0.242334
3.457763,0.246229
3.478637,0.247895
3.49945,0.249672
3.520263,0.250929
3.541076,0.257076
3.56195,0.246497
3.582763,0.253413
3.603576,0.260553
3.62445,0.258635
3.645263,0.264196
3.666076,0.254395
3.686889,0.246762
3.707763,0.253093
3.728576,0.258791
3.749389,0.263717
3.770202,0.264962
3.791076,0.270314
3.811889,0.273896
3.832702,0.274102
3.853576,0.274388
3.874389,0.274491
3.895202,0.270514
3.916015,0.27231
3.936889,0.283013
3.957702,0.284504
3.978515,0.286566
3.999389,0.290828
4.020202,0.294189
4.041015,0.286029
4.061828,0.281015
4.082702,0.291564
4.103515,0.30073
4.124328,0.307055
4.145202,0.306416
4.166015,0.304364
4.186828,0.308379
4.207641,0.309541
4.228515,0.315269
4.249328,0.318175
4.270141,0.317087
4.290954,0.31995
4.311828,0.318024
4.332641,0.331033
4.353454,0.334251
4.374328,0.335472
4.395141,0.335478
4.415954,0.335986
4.436767,0.346894
4.457641,0.355936
4.478454,0.355794
4.499267,0.359507
4.520141,0.362242
4.540954,0.371258
4.561767,0.366151
4.58258,0.369838
4.603454,0.374077
4.624267,0.380425
4.64508,0.388667
4.665954,0.389932
4.686767,0.388765
4.70758,0.39574
4.728393,0.388566
4.749267,0.395242
4.77008,0.401101
4.790893,0.410574
4.811706,0.417349
4.83258,0.417855
4.853393,0.425866
4.874206,0.430335
4.89508,0.43803
4.915893,0.443015
4.936706,0.449824
4.957519,0.450791
4.978393,0.449258
4.999206,0.450169
5.020019,0.458572
5.040893,0.464992
5.061706,0.471215
5.082519,0.485636
5.103332,0.488505
5.124206,0.484443
5.145019,0.492552
5.165832,0.510008
5.186706,0.513355
5.207519,0.512798
5.228332,0.514822
5.249145,0.522799
5.270019,0.523339
5.290832,0.531148
5.311645,0.533807
5.332519,0.540012
5.353332,0.54605
5.374145,0.559242
5.394958,0.566053
5.415832,0.574622
5.436645,0.573086
5.457458,0.580893
5.478271,0.59605
5.499145,0.591156
5.519958,0.594286
5.540771,0.608077
5.561645,0.612613
5.582458,0.616212
5.603271,0.627703
5.624084,0.631387
5.644958,0.637265
5.665771,0.64264
5.686584,0.649219
5.707458,0.656152
5.728271,0.657197
5.749084,0.663635
5.769897,0.675963
5.790771,0.685202
5.811584,0.687283
5.832397,0.696628
5.853271,0.704042
5.874084,0.707096
5.894897,0.717255
5.91571,0.720945
5.936584,0.727669
5.957397,0.738326
5.97821,0.748011
5.999023,0.756842
6.019897,0.753583
6.04071,0.766348
6.061523,0.775382
6.082397,0.777378
6.10321,0.788256
6.124023,0.801032
6.144836,0.804358
6.16571,0.81401
6.186523,0.827914
6.207336,0.836468
6.22821,0.843171
6.249023,0.85077
6.269836,0.859229
6.290649,0.869291
6.311523,0.875704
6.332336,0.880462
6.353149,0.896956
6.374023,0.90738
6.394836,0.912296
6.415649,0.922828
6.436462,0.935837
6.457336,0.946355
6.478149,0.957605
6.498962,0.95746
6.519775,0.966933
6.540649,0.976309
6.561462,0.982313
6.582275,0.990486
6.603149,1.010562
6.623962,1.019502
6.644775,1.021057
6.665588,1.033673
6.686462,1.041294
6.707275,1.048497
6.728088,1.063246
6.748962,1.071803
6.769775,1.077698
6.790588,1.08995
6.811401,1.092845
6.832275,1.110879
6.853088,1.118923
6.873901,1.132063
6.894775,1.138364
6.915588,1.143558
6.936401,1.160867
6.957214,1.169755
6.978088,1.177669
6.998901,1.188681
7.019714,1.198371
7.040588,1.209295
7.061401,1.216625
7.082214,1.229414
7.103027,1.236768
7.123901,1.241662
7.144714,1.248945
7.165527,1.259992
7.18634,1.273669
7.207214,1.28349
7.228027,1.299341
7.24884,1.305686
7.269714,1.312185
7.290527,1.327821
7.31134,1.336318
7.332153,1.347409
7.353027,1.360836
7.37384,1.368246
7.394653,1.384352
7.415527,1.395352
7.43634,1.399732
7.457153,1.405012
7.477966,1.416598
7.49884,1.433605
7.519653,1.44239
7.540466,1.454869
7.56134,1.468177
7.582153,1.468658
7.602966,1.473518
7.623779,1.489528
7.644653,1.493884
7.665466,1.508688
7.686279,1.524089
7.707092,1.537601
7.727966,1.545541
7.748779,1.559726
7.769592,1.575029
7.790466,1.583692
7.811279,1.592814
7.832092,1.606437
7.852905,1.614913
7.873779,1.62647
7.894592,1.639478
7.915405,1.647667
7.936279,1.649034
7.957092,1.660884
7.977905,1.682674
7.998718,1.696071
8.019592,1.710015
8.040405,1.718856
8.061218,1.726569
8.082092,1.731235
8.102905,1.747808
8.123718,1.756463
8.144531,1.764167
8.165405,1.781081
8.186218,1.795423
8.207031,1.807345
8.227844,1.815977
8.248718,1.823949
8.269531,1.847108
8.290344,1.860145
8.311218,1.858807
8.332031,1.860529
8.352844,1.868447
8.373657,1.878801
8.394531,1.893073
8.415344,1.893459
8.436157,1.904602
8.457031,1.921951
8.477844,1.930132
8.498657,1.944372
8.51947,1.956091
8.540344,1.965534
8.561157,1.972556
8.58197,1.987064
8.602844,2.002545
8.623657,2.015889
8.64447,2.014155
8.665283,2.025077
8.686157,2.039563
8.70697,2.050639
8.727783,2.06415
8.748657,2.074156
8.76947,2.07646
8.790283,2.083429
8.811096,2.092107
8.83197,2.109387
8.852783,2.120537
8.873596,2.126784
8.894409,2.129952
8.915283,2.138486
8.936096,2.15267
8.956909,2.15995
8.977783,2.167805
8.998596,2.171714
9.019409,2.185049
9.040222,2.201825
9.061096,2.214396
9.081909,2.221702
9.102722,2.232093
9.123596,2.238221
9.144409,2.248794
9.165222,2.25508
9.186035,2.259938
9.206909,2.27578
9.227722,2.281378
9.248535,2.291766
9.269409,2.290203
9.290222,2.298786
9.311035,2.308021
9.331848,2.32179
9.352722,2.333454
9.373535,2.33562
9.394348,2.348694
9.415161,2.364502
9.436035,2.366603
9.456848,2.365838
9.477661,2.38079
9.498535,2.381114
9.519348,2.386641
9.540161,2.397052
9.560974,2.393004
9.581848,2.408187
9.602661,2.421208
9.623474,2.422218
9.644348,2.427353
9.665161,2.438701
9.685974,2.455112
9.706787,2.458776
9.727661,2.461678
9.748474,2.467922
9.769287,2.474993
9.790161,2.478708
9.810974,2.48407
9.831787,2.488673
9.8526,2.495742
9.873474,2.505433
9.894287,2.511167
9.9151,2.51277
9.935974,2.514289
9.956787,2.523135
9.9776,2.535526
9.998413,2.546261
10.019287,2.551436
10.0401,2.55365
10.060913,2.556662
10.081726,2.559802
10.1026,2.563678
10.123413,2.568066
10.144226,2.57433
10.1651,2.581901
10.185913,2.585137
10.206726,2.591166
10.227539,2.589899
10.248413,2.595922
10.269226,2.600267
10.290039,2.600446
10.310913,2.609118
10.331726,2.615055
10.352539,2.625816
10.373352,2.626797
10.394226,2.631239
10.415039,2.633179
10.435852,2.636413
10.456726,2.643504
10.477539,2.632798
10.498352,2.63534
10.519165,2.635176
10.540039,2.63615
10.560852,2.643737
10.581665,2.641462
10.602478,2.65574
10.623352,2.658459
10.644165,2.657512
10.664978,2.664671
10.685852,2.660218
10.706665,2.661866
10.727478,2.668555
10.748291,2.662208
10.769165,2.6653
10.789978,2.666261
10.810791,2.675179
10.831665,2.677945
10.852478,2.670754
10.873291,2.666747
10.894104,2.67494
10.914978,2.6742
10.935791,2.6757
10.956604,2.678212
10.977478,2.673133
10.998291,2.677345
11.019104,2.678271
11.039917,2.676399
11.060791,2.678661
11.081604,2.671195
11.102417,2.673365
11.12323,2.680555
11.144104,2.683213
11.164917,2.671664
11.18573,2.671683
11.206604,2.665698
11.227417,2.6684
11.24823,2.67735
11.269043,2.66521
11.289917,2.663769
11.31073,2.663385
11.331543,2.657605
11.352417,2.658317
11.37323,2.654174
11.394043,2.654988
11.414856,2.658152
11.43573,2.659695
11.456543,2.651069
11.477356,2.645447
11.49823,2.646354
11.519043,2.642008
11.539856,2.639713
11.560669,2.638225
11.581543,2.636435
11.602356,2.632292
11.623169,2.62512
11.644043,2.624845
11.664856,2.62192
11.685669,2.619191
11.706482,2.609147
11.727356,2.610118
11.748169,2.607329
11.768982,2.600697
11.789795,2.602486
11.810669,2.598459
11.831482,2.59767
11.852295,2.593882
11.873169,2.584946
11.893982,2.580606
11.914795,2.577821
11.935608,2.578383
11.956482,2.566453
11.977295,2.55575
11.998108,2.557545
12.018982,2.553209
12.039795,2.551037
12.060608,2.547541
12.081421,2.53815
12.102295,2.532047
12.123108,2.524357
12.143921,2.514182
12.164795,2.502882
12.185608,2.504976
12.206421,2.501617
12.227234,2.493389
12.248108,2.492588
12.268921,2.486161
12.289734,2.478672
12.310547,2.472687
12.331421,2.464251
12.352234,2.460313
12.373047,2.456196
12.393921,2.442368
12.414734,2.431943
12.435547,2.426425
12.45636,2.416373
12.477234,2.421279
12.498047,2.416746
12.51886,2.405035
12.539734,2.396083
12.560547,2.385889
12.58136,2.370823
12.602173,2.370235
12.623047,2.368178
12.64386,2.367617
12.664673,2.364215
12.685547,2.348627
12.70636,2.339628
12.727173,2.342699
12.747986,2.328614
12.76886,2.321417
12.789673,2.327549
12.810486,2.320555
12.831299,2.294312
12.852173,2.280777
12.872986,2.284092
12.893799,2.280672
12.914673,2.272694
12.935486,2.25628
12.956299,2.2519
12.977112,2.235358
12.997986,2.229659
13.018799,2.228928
13.039612,2.216569
13.060486,2.213232
13.081299,2.20241
13.102112,2.196798
13.122925,2.182552
13.143799,2.171724
13.164612,2.166176
13.185425,2.15586
13.206299,2.149582
13.227112,2.146848
13.247925,2.136707
13.268738,2.117942
13.289612,2.10582
13.310425,2.095014
13.331238,2.093168
13.352112,2.079594
13.372925,2.072413
13.393738,2.06833
13.414551,2.053232
13.435425,2.042984
13.456238,2.043783
13.477051,2.028518
13.497864,2.017467
13.518738,2.009077
13.539551,1.991392
13.560364,1.983113
13.581238,1.978478
13.602051,1.970978
13.622864,1.969346
13.643677,1.964723
13.664551,1.954493
13.685364,1.944157
13.706177,1.929804
13.727051,1.91321
13.747864,1.908415
13.768677,1.898914
13.78949,1.883311
13.810364,1.873281
13.831177,1.869744
13.85199,1.856779
13.872864,1.847604
13.893677,1.835499
13.91449,1.822902
13.935302,1.813918
13.956177,1.798606
13.97699,1.784724
13.997802,1.788373
14.018615,1.783348
14.03949,1.771644
14.060302,1.753845
14.081115,1.747073
14.10199,1.735304
14.122802,1.721507
14.143615,1.715357
14.164428,1.712346
14.185302,1.703073
14.206115,1.684922
14.226928,1.670283
14.247802,1.665979
14.268615,1.658395
14.289428,1.648561
14.310241,1.633735
14.331115,1.617354
14.351928,1.612932
14.372741,1.602926
14.393615,1.593646
14.414428,1.580846
14.435241,1.569737
14.456054,1.562016
14.476928,1.546655
14.497741,1.54255
14.518554,1.534217
14.539367,1.53717
14.560241,1.529161
14.581054,1.521278
14.601867,1.513304
14.622741,1.493413
14.643554,1.477578
14.664367,1.466393
14.68518,1.458296
14.706054,1.455296
14.726867,1.438556
14.74768,1.422427
14.768554,1.427757
14.789367,1.42301
14.81018,1.394338
14.830993,1.388059
14.851867,1.374304
14.87268,1.365873
14.893493,1.358933
14.914367,1.353437
14.93518,1.345733
14.955993,1.327913
14.976806,1.31923
14.99768,1.310356
15.018493,1.295555
15.039306,1.283734
15.06018,1.278192
15.080993,1.272164
15.101806,1.270129
15.122619,1.263991
15.143493,1.252936
15.164306,1.237728
15.185119,1.225334
15.205932,1.217271
15.226806,1.214322
15.247619,1.206975
15.268432,1.196579
15.289306,1.193425
15.310119,1.182058
15.330932,1.166011
15.351745,1.16072
15.372619,1.157083
15.393432,1.138797
15.414245,1.132212
15.435119,1.121691
15.455932,1.115789
15.476745,1.107836
15.497558,1.106865
15.518432,1.102036
15.539245,1.083337
15.560058,1.067391
15.580932,1.062665
15.601745,1.065247
15.622558,1.062721
15.643371,1.051493
15.664245,1.035886
15.685058,1.027911
15.705871,1.022494
15.726684,1.016855
15.747558,1.00423
15.768371,0.997984
15.789184,0.995246
15.810058,0.983571
15.830871,0.973273
15.851684,0.970936
15.872497,0.95862
15.893371,0.949844
15.914184,0.944836
15.934997,0.926848
15.955871,0.921265
15.976684,0.916856
15.997497,0.905639
16.01831,0.904868
16.039184,0.902295
16.059997,0.885448
16.08081,0.872325
16.101684,0.858248
16.122497,0.858982
16.14331,0.851076
16.164123,0.845866
16.184997,0.84831
16.20581,0.839698
16.226623,0.824448
16.247436,0.826392
16.26831,0.820362
16.289123,0.811399
16.309936,0.803607
16.33081,0.798191
16.351623,0.79135
16.372436,0.784506
16.393249,0.77061
16.414123,0.754474
16.434936,0.757293
16.455749,0.760607
16.476623,0.750905
16.497436,0.7453
16.518249,0.738065
16.539062,0.73137
16.559936,0.727121
16.580749,0.720613
16.601562,0.713355
16.622436,0.709577
16.643249,0.700642
16.664062,0.68947
16.684875,0.685369
16.705749,0.676297
16.726562,0.672775
16.747375,0.67551
16.768249,0.662528
16.789062,0.654401
16.809875,0.653365
16.830688,0.646914
16.851562,0.634818
16.872375,0.632931
16.893188,0.628357
16.914001,0.614635
16.934875,0.620964
16.955688,0.620443
16.976501,0.618441
16.997375,0.608455
17.018188,0.597114
17.039001,0.591494
17.059814,0.588424
17.080688,0.582285
17.101501,0.570225
17.122314,0.561835
17.143188,0.556498
17.164001,0.554327
17.184814,0.555784
17.205627,0.548197
17.226501,0.546838
17.247314,0.544221
17.268127,0.533512
17.289001,0.530346
17.309814,0.521087
17.330627,0.520246
17.35144,0.516545
17.372314,0.508567
17.393127,0.500322
17.41394,0.508029
17.434753,0.501988
17.455627,0.499325
17.47644,0.491633
17.497253,0.480758
17.518127,0.468943
17.53894,0.465533
17.559753,0.469406
17.580566,0.467859
17.60144,0.459033
17.622253,0.454109
17.643066,0.447386
17.66394,0.447221
17.684753,0.43761
17.705566,0.430092
17.726379,0.436245
17.747253,0.440714
17.768066,0.440462
17.788879,0.435017
17.809753,0.430329
17.830566,0.422131
17.851379,0.42186
17.872192,0.417407
17.893066,0.413332
17.913879,0.419393
17.934692,0.415422
17.955505,0.410924
17.976379,0.407793
17.997192,0.395104
18.018005,0.389307
18.038879,0.387683
18.059692,0.388769
18.080505,0.384936
18.101318,0.385017
18.122192,0.375363
18.143005,0.369025
18.163818,0.374709
18.184692,0.374948
18.205505,0.374106
18.226318,0.366275
18.247131,0.358841
18.268005,0.362611
18.288818,0.349445
18.309631,0.346274
18.330505,0.343937
18.351318,0.348543
18.372131,0.342917
18.392944,0.336913
18.413818,0.328555
18.434631,0.334307
18.455444,0.340113
18.476318,0.320548
18.497131,0.318312
18.517944,0.321676
18.538757,0.323393
18.559631,0.326911
18.580444,0.313013
18.601257,0.309337
18.62207,0.315239
18.642944,0.319431
18.663757,0.313679
18.68457,0.299128
18.705444,0.299666
18.726257,0.295722
18.74707,0.293887
18.767883,0.295408
18.788757,0.295732
18.80957,0.299523
18.830383,0.29343
18.851257,0.294372
18.87207,0.290897
18.892883,0.282604
18.913696,0.283302
18.93457,0.27433
18.955383,0.272994
18.976196,0.280952
18.99707,0.277944
19.017883,0.270843
19.038696,0.274444
19.059509,0.271429
19.080383,0.265853
19.101196,0.26615
19.122009,0.26401
19.142822,0.259673
19.163696,0.263439
19.184509,0.2611
19.205322,0.258793
19.226196,0.259218
19.247009,0.253293
19.267822,0.250759
19.288635,0.245813
19.309509,0.246627
19.330322,0.246561
19.351135,0.245022
19.372009,0.247092
19.392822,0.246355
19.413635,0.242923
19.434448,0.236203
19.455322,0.231339
19.476135,0.231617
19.496948,0.231047
19.517822,0.229565
19.538635,0.228239
19.559448,0.230054
19.580261,0.225179
19.601135,0.227287
19.621948,0.224963
19.642761,0.226205
19.663635,0.212832
19.684448,0.212548
19.705261,0.215135
19.726074,0.216674
19.746948,0.21849
19.767761,0.219267
19.788574,0.20878
19.809387,0.201289
19.830261,0.202869
19.851074,0.207628
19.871887,0.202317
19.892761,0.204773
19.913574,0.204649
19.934387,0.201381
19.9552,0.19769
19.976074,0.194864
19.996887,0.196144
20.0177,0.200314
20.038574,0.201309
20.059387,0.19777
20.0802,0.193802
20.101013,0.190103
20.121887,0.19374
20.1427,0.205121
20.163513,0.194938
20.184387,0.194241
20.2052,0.187387
20.226013,0.182564
20.246826,0.180265
20.2677,0.186174
20.288513,0.190447
20.309326,0.193753
20.330139,0.187389
20.351013,0.182613
20.371826,0.187404
20.392639,0.182437
20.413513,0.175626
20.434326,0.178918
20.455139,0.182272
20.475952,0.174153
20.496826,0.179119
20.517639,0.181217
20.538452,0.177706
20.559326,0.175579
20.580139,0.173877
20.600952,0.177807
20.621765,0.17268
20.642639,0.162703
20.663452,0.164379
20.684265,0.167032
20.705139,0.166931
20.725952,0.167937
20.746765,0.164557
20.767578,0.15751
20.788452,0.157629
20.809265,0.161414
20.830078,0.158309
20.850891,0.142129
20.871765,0.148287
20.892578,0.152107
20.913391,0.15602
20.934265,0.160336
20.955078,0.159396
20.975891,0.154122
20.996704,0.159954
21.017578,0.15131
21.038391,0.15469
21.059204,0.155697
21.080078,0.146516
21.100891,0.14086
21.121704,0.143591
21.142517,0.146231
21.163391,0.14162
21.184204,0.148504
21.205017,0.144312
21.225891,0.137128
21.246704,0.133499
21.267517,0.13838
21.28833,0.13707
21.309204,0.129599
21.330017,0.132391
21.35083,0.139253
21.371704,0.131235
21.392517,0.125775
21.41333,0.12725
21.434143,0.131207
21.455017,0.13497
21.47583,0.12927
21.496643,0.130441
21.517456,0.131631
21.53833,0.133569
21.559143,0.129048
21.579956,0.129142
21.60083,0.126633
21.621643,0.125984
21.642456,0.127131
21.663269,0.138052
21.684143,0.137686
21.704956,0.131147
21.725769,0.13615
21.746643,0.135858
21.767456,0.132264
21.788269,0.130646
21.809082,0.128938
21.829956,0.127221
21.850769,0.121593
21.871582,0.1186
21.892456,0.112763
21.913269,0.112391
21.934082,0.113411
21.954895,0.122777
21.975769,0.122309
21.996582,0.128015
22.017395,0.124986
22.038208,0.112226
22.059082,0.117294
22.079895,0.121701
22.100708,0.116278
22.121582,0.110265
22.142395,0.110637
22.163208,0.121524
22.184021,0.114933
22.204895,0.110803
22.225708,0.106115
22.246521,0.105251
22.267395,0.106994
22.288208,0.099873
22.309021,0.099832
22.329834,0.104141
22.350708,0.1039
22.371521,0.101652
22.392334,0.103109
22.413208,0.098766
22.434021,0.095573
22.454834,0.097571
22.475647,0.097034
22.496521,0.094889
22.517334,0.092742
22.538147,0.098065
22.55896,0.106185
22.579834,0.097305
22.600647,0.094716
22.62146,0.0989
22.642334,0.102413
22.663147,0.100057
22.68396,0.100663
22.704773,0.098649
22.725647,0.088148
22.74646,0.09288
22.767273,0.087696
22.788147,0.089747
22.80896,0.092771
22.829773,0.087918
22.850586,0.078936
22.87146,0.082926
22.892273,0.092633
22.913086,0.093262
22.93396,0.086824
22.954773,0.083887
22.975586,0.077226
22.996399,0.071343
23.017273,0.077252
23.038086,0.084228
23.058899,0.082242
23.079773,0.084951
23.100586,0.084038
23.121399,0.081743
23.142212,0.075603
23.163086,0.073421
23.183899,0.080521
23.204712,0.077214
23.225525,0.066919
23.246399,0.065382
23.267212,0.067122
23.288025,0.074969
23.308899,0.082413
23.329712,0.073209
23.350525,0.071518
23.371338,0.077562
23.392212,0.070795
23.413025,0.063949
23.433838,0.069616
23.454712,0.071238
23.475525,0.061117
23.496338,0.060126
23.517151,0.058718
23.538025,0.061965
23.558838,0.062528
23.579651,0.060477
23.600525,0.059702
23.621338,0.063045
23.642151,0.060673
23.662964,0.055427
23.683838,0.059245
23.704651,0.064117
23.725464,0.061992
23.746277,0.055853
23.767151,0.054735
23.787964,0.061149
23.808777,0.065146
23.829651,0.061496
23.850464,0.048258
23.871277,0.053082
23.89209,0.051719
23.912964,0.049576
23.933777,0.049894
23.95459,0.050954
23.975464,0.05344
23.996277,0.050893
24.01709,0.049017
24.037903,0.047488
24.058777,0.039345
24.07959,0.05063
24.100403,0.056214
24.121277,0.052237
24.14209,0.045567
24.162903,0.045786
24.183716,0.046322
24.20459,0.048368
24.225403,0.053292
24.246216,0.053349
24.267029,0.050482
24.287903,0.045162
24.308716,0.046192
24.329529,0.046382
24.350403,0.042383
24.371216,0.039872
24.392029,0.042122
24.412842,0.039811
24.433716,0.043439
24.454529,0.037855
24.475342,0.035649
24.496216,0.034492
24.517029,0.034071
24.537842,0.035133
24.558655,0.037528
24.579529,0.033457
24.600342,0.036945
24.621155,0.036976
24.642029,0.039684
24.662842,0.039872
24.683655,0.047359
24.704468,0.034088
24.725342,0.031432
24.746155,0.032168
24.766968,0.03241
24.787842,0.032497
24.808655,0.033884
24.829468,0.041742
24.850281,0.045441
24.871155,0.034921
24.891968,0.024851
24.912781,0.029846
24.933594,0.038029
24.954468,0.041773
24.975281,0.040126
24.996094,0.036648
25.016968,0.034199
25.037781,0.032198
25.058594,0.032328
25.079406,0.030451
25.100281,0.023314
25.121094,0.034624
25.141906,0.030221
25.162781,0.032229
25.183594,0.035604
25.204406,0.032176
25.225219,0.026066
25.246094,0.023142
25.266906,0.025524
25.287719,0.033111
25.308594,0.030784
25.329406,0.026347
25.350219,0.030108
25.371032,0.031571
25.391906,0.031143
25.412719,0.036709
25.433532,0.037057
25.454345,0.037274
25.475219,0.030869
25.496032,0.036674
25.516845,0.035154
25.537719,0.03032
25.558532,0.029881
25.579345,0.032035
25.600158,0.034616
25.621032,0.038054
25.641845,0.038957
25.662658,0.036857
25.683532,0.041888
25.704345,0.0391
25.725158,0.034094
25.745971,0.035003
25.766845,0.037012
25.787658,0.028665
25.808471,0.032621
25.829345,0.032917
25.850158,0.030315
25.870971,0.029767
25.891784,0.029349
25.912658,0.035977
25.933471,0.043606
25.954284,0.038068
25.975097,0.03088
25.995971,0.035046
26.016784,0.022906
26.037597,0.022209
26.058471,0.023417
26.079284,0.022218
26.100097,0.019638
26.12091,0.018696
26.141784,0.018728
26.162597,0.023132
26.18341,0.012984
26.204284,0.00467
26.225097,0.005824
26.24591,0.012759
26.266723,0.018333
26.287597,0.014889
26.30841,0.018966
26.329223,0.02158
26.350097,0.016864
26.37091,0.007524
26.391723,0.007061
26.412536,0.016686
26.43341,0.018587
26.454223,0.013417
26.475036,0.015969
26.49591,0.010446
26.516723,0.005577
26.537536,0.008772
26.558349,0.015833
26.579223,0.012797
26.600036,0.011084
26.620849,0.018195
26.641662,0.012837
26.662536,0.008588
26.683349,0.008867
26.704162,0.018395
26.725036,0.01547
26.745849,0.016739
26.766662,0.019311
26.787475,0.00761
26.808349,0.000767
26.829162,0.009768
26.849975,0.008182
26.870849,-0.002505
26.891662,-0.002482
26.912475,0.005269
26.933288,0.01106
26.954162,0.012626
26.974975,0.005498
26.995788,0.001046
27.016662,0.006737
27.037475,0.005363
27.058288,0.000168
27.079101,-0.000788
27.099975,0.007284
27.120788,0.008201
27.141601,0.00373
27.162414,0.012543
27.183288,0.012687
27.204101,0.00893
27.224914,0.010138
27.245788,0.005407
27.266601,0.006498
27.287414,0.002742
27.308227,0.001062
27.329101,0.001047
27.349914,-0.002301
27.370727,-0.006649
27.391601,-0.001915
27.412414,0.010207
27.433227,0.009201
27.45404,0.008191
27.474914,0.013437
27.495727,0.013692
27.51654,0.008741
27.537414,0.001325
27.558227,-0.004569
27.57904,0.003804
27.599853,0.009026
27.620727,0.00395
27.64154,0.002847
27.662353,0.005799
27.683227,-0.000267
27.70404,0.001708
27.724853,0.005479
27.745666,-0.001012
27.76654,0.004957
27.787353,0.009135
27.808166,0.011836
27.828979,0.012621
27.849853,0.005972
27.870666,0.00379
27.891479,0.008259
27.912353,0.010677
27.933166,0.017301
27.953979,0.015989
27.974792,0.004329
27.995666,-2.7E-05
28.016479,0.007255
28.037292,0.00626
28.058166,0.001629
28.078979,0.005823
28.099792,0.008905
28.120605,0.003368
28.141479,0.001925
28.162292,0.006533
28.183105,0.012628
28.203979,0.013007
28.224792,0.007163
28.245605,0.005843
28.266418,0.010719
28.287292,0.009793
28.308105,0.011275
28.328918,0.002925
28.349731,0.006745
28.370605,0.007991
28.391418,0.009859
28.412231,-0.000136
28.433105,-0.007045
28.453918,0.002355
28.474731,0.009219
28.495544,0.006683
28.516418,0.004104
28.537231,0.002375
28.558044,0.008588
28.578918,0.006846
28.599731,0.001875
28.620544,0.008794
28.641357,0.000464
28.662231,-0.002363
28.683044,0.006828
28.703857,0.007423
28.724731,0.004452
28.745544,0.001576
28.766357,0.003762
28.78717,0.001317
28.808044,0.002604
28.828857,-0.002085
28.84967,-0.003422
28.870483,-0.002359
28.891357,-0.001478
28.91217,-0.001004
28.932983,0.002262
28.953857,0.000115
28.97467,-0.004793
28.995483,-0.004551
29.016296,-0.004491
29.03717,-0.000462
29.057983,-0.003489
29.078796,-0.000624
